Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
9.5	wc-santa-monica	258	appFace://	InData	0	0	0	0
9.5	wc-santa-monica	258	appFace://	OutData	0	0	0	0
9.5	wc-santa-monica	258	appFace://	InNacks	0	0	0	0
9.5	wc-santa-monica	258	appFace://	OutNacks	15.8083	0.6947	7	0.307617
9.5	wc-santa-monica	258	appFace://	InSatisfiedInterests	0	0	0	0
9.5	wc-santa-monica	258	appFace://	InTimedOutInterests	0	0	0	0
9.5	wc-santa-monica	258	appFace://	OutSatisfiedInterests	0	0	0	0
9.5	wc-santa-monica	258	appFace://	OutTimedOutInterests	0	0	0	0
9.5	wc-santa-monica	-1	all	SatisfiedInterests	1.25829e-12	0	0	0
9.5	wc-santa-monica	-1	all	TimedOutInterests	17.4943	0	9	0
9.5	rtr-mmphs-1	1	internal://	InInterests	0	0	0	0
9.5	rtr-mmphs-1	1	internal://	OutInterests	0	0	0	0
9.5	rtr-mmphs-1	1	internal://	InData	0	0	0	0
9.5	rtr-mmphs-1	1	internal://	OutData	0	0	0	0
9.5	rtr-mmphs-1	1	internal://	InNacks	0	0	0	0
9.5	rtr-mmphs-1	1	internal://	OutNacks	0	0	0	0
9.5	rtr-mmphs-1	1	internal://	InSatisfiedInterests	0	0	0	0
9.5	rtr-mmphs-1	1	internal://	InTimedOutInterests	0	0	0	0
9.5	rtr-mmphs-1	1	internal://	OutSatisfiedInterests	8.38861e-13	0	0	0
9.5	rtr-mmphs-1	1	internal://	OutTimedOutInterests	0	0	0	0
9.5	rtr-mmphs-1	256	netdev://[00:00:00:00:00:18]	InInterests	0	0	0	0
9.5	rtr-mmphs-1	256	netdev://[00:00:00:00:00:18]	OutInterests	23.8735	1.04913	12	0.527344
9.5	rtr-mmphs-1	256	netdev://[00:00:00:00:00:18]	InData	0	0	0	0
9.5	rtr-mmphs-1	256	netdev://[00:00:00:00:00:18]	OutData	0	0	0	0
9.5	rtr-mmphs-1	256	netdev://[00:00:00:00:00:18]	InNacks	24.234	1.06497	12	0.527344
9.5	rtr-mmphs-1	256	netdev://[00:00:00:00:00:18]	OutNacks	0	0	0	0
9.5	rtr-mmphs-1	256	netdev://[00:00:00:00:00:18]	InSatisfiedInterests	0	0	0	0
9.5	rtr-mmphs-1	256	netdev://[00:00:00:00:00:18]	InTimedOutInterests	0	0	0	0
9.5	rtr-mmphs-1	256	netdev://[00:00:00:00:00:18]	OutSatisfiedInterests	0	0	0	0
9.5	rtr-mmphs-1	256	netdev://[00:00:00:00:00:18]	OutTimedOutInterests	20.837	0	11	0
9.5	rtr-mmphs-1	258	netdev://[00:00:00:00:00:2f]	InInterests	23.8735	1.04913	12	0.527344
9.5	rtr-mmphs-1	258	netdev://[00:00:00:00:00:2f]	OutInterests	0	0	0	0
9.5	rtr-mmphs-1	258	netdev://[00:00:00:00:00:2f]	InData	0	0	0	0
9.5	rtr-mmphs-1	258	netdev://[00:00:00:00:00:2f]	OutData	0	0	0	0
9.5	rtr-mmphs-1	258	netdev://[00:00:00:00:00:2f]	InNacks	0	0	0	0
9.5	rtr-mmphs-1	258	netdev://[00:00:00:00:00:2f]	OutNacks	24.234	1.06497	12	0.527344
9.5	rtr-mmphs-1	258	netdev://[00:00:00:00:00:2f]	InSatisfiedInterests	0	0	0	0
9.5	rtr-mmphs-1	258	netdev://[00:00:00:00:00:2f]	InTimedOutInterests	0	0	0	0
9.5	rtr-mmphs-1	258	netdev://[00:00:00:00:00:2f]	OutSatisfiedInterests	0	0	0	0
9.5	rtr-mmphs-1	258	netdev://[00:00:00:00:00:2f]	OutTimedOutInterests	0	0	0	0
9.5	rtr-mmphs-1	260	internal://	InInterests	0	0	0	0
9.5	rtr-mmphs-1	260	internal://	OutInterests	0	0	0	0
9.5	rtr-mmphs-1	260	internal://	InData	0	0	0	0
9.5	rtr-mmphs-1	260	internal://	OutData	0	0	0	0
9.5	rtr-mmphs-1	260	internal://	InNacks	0	0	0	0
9.5	rtr-mmphs-1	260	internal://	OutNacks	0	0	0	0
9.5	rtr-mmphs-1	260	internal://	InSatisfiedInterests	8.38861e-13	0	0	0
9.5	rtr-mmphs-1	260	internal://	InTimedOutInterests	0	0	0	0
9.5	rtr-mmphs-1	260	internal://	OutSatisfiedInterests	0	0	0	0
9.5	rtr-mmphs-1	260	internal://	OutTimedOutInterests	0	0	0	0
9.5	rtr-mmphs-1	-1	all	SatisfiedInterests	8.38861e-13	0	0	0
9.5	rtr-mmphs-1	-1	all	TimedOutInterests	20.837	0	11	0
9.5	rtr-mmphs-ee	1	internal://	InInterests	0	0	0	0
9.5	rtr-mmphs-ee	1	internal://	OutInterests	0	0	0	0
9.5	rtr-mmphs-ee	1	internal://	InData	0	0	0	0
9.5	rtr-mmphs-ee	1	internal://	OutData	0	0	0	0
9.5	rtr-mmphs-ee	1	internal://	InNacks	0	0	0	0
9.5	rtr-mmphs-ee	1	internal://	OutNacks	0	0	0	0
9.5	rtr-mmphs-ee	1	internal://	InSatisfiedInterests	0	0	0	0
9.5	rtr-mmphs-ee	1	internal://	InTimedOutInterests	0	0	0	0
9.5	rtr-mmphs-ee	1	internal://	OutSatisfiedInterests	8.38861e-13	0	0	0
9.5	rtr-mmphs-ee	1	internal://	OutTimedOutInterests	0	0	0	0
9.5	rtr-mmphs-ee	256	netdev://[00:00:00:00:00:30]	InInterests	0	0	0	0
9.5	rtr-mmphs-ee	256	netdev://[00:00:00:00:00:30]	OutInterests	23.8714	1.04904	12	0.527344
9.5	rtr-mmphs-ee	256	netdev://[00:00:00:00:00:30]	InData	0	0	0	0
9.5	rtr-mmphs-ee	256	netdev://[00:00:00:00:00:30]	OutData	0	0	0	0
9.5	rtr-mmphs-ee	256	netdev://[00:00:00:00:00:30]	InNacks	24.4904	1.07624	12	0.527344
9.5	rtr-mmphs-ee	256	netdev://[00:00:00:00:00:30]	OutNacks	0	0	0	0
9.5	rtr-mmphs-ee	256	netdev://[00:00:00:00:00:30]	InSatisfiedInterests	0	0	0	0
9.5	rtr-mmphs-ee	256	netdev://[00:00:00:00:00:30]	InTimedOutInterests	0	0	0	0
9.5	rtr-mmphs-ee	256	netdev://[00:00:00:00:00:30]	OutSatisfiedInterests	0	0	0	0
9.5	rtr-mmphs-ee	256	netdev://[00:00:00:00:00:30]	OutTimedOutInterests	20.7858	0	11	0
9.5	rtr-mmphs-ee	258	netdev://[00:00:00:00:00:35]	InInterests	23.8714	1.04904	12	0.527344
9.5	rtr-mmphs-ee	258	netdev://[00:00:00:00:00:35]	OutInterests	0	0	0	0
9.5	rtr-mmphs-ee	258	netdev://[00:00:00:00:00:35]	InData	0	0	0	0
9.5	rtr-mmphs-ee	258	netdev://[00:00:00:00:00:35]	OutData	0	0	0	0
9.5	rtr-mmphs-ee	258	netdev://[00:00:00:00:00:35]	InNacks	0	0	0	0
9.5	rtr-mmphs-ee	258	netdev://[00:00:00:00:00:35]	OutNacks	24.4904	1.07624	12	0.527344
9.5	rtr-mmphs-ee	258	netdev://[00:00:00:00:00:35]	InSatisfiedInterests	0	0	0	0
9.5	rtr-mmphs-ee	258	netdev://[00:00:00:00:00:35]	InTimedOutInterests	0	0	0	0
9.5	rtr-mmphs-ee	258	netdev://[00:00:00:00:00:35]	OutSatisfiedInterests	0	0	0	0
9.5	rtr-mmphs-ee	258	netdev://[00:00:00:00:00:35]	OutTimedOutInterests	0	0	0	0
9.5	rtr-mmphs-ee	259	internal://	InInterests	0	0	0	0
9.5	rtr-mmphs-ee	259	internal://	OutInterests	0	0	0	0
9.5	rtr-mmphs-ee	259	internal://	InData	0	0	0	0
9.5	rtr-mmphs-ee	259	internal://	OutData	0	0	0	0
9.5	rtr-mmphs-ee	259	internal://	InNacks	0	0	0	0
9.5	rtr-mmphs-ee	259	internal://	OutNacks	0	0	0	0
9.5	rtr-mmphs-ee	259	internal://	InSatisfiedInterests	8.38861e-13	0	0	0
9.5	rtr-mmphs-ee	259	internal://	InTimedOutInterests	0	0	0	0
9.5	rtr-mmphs-ee	259	internal://	OutSatisfiedInterests	0	0	0	0
9.5	rtr-mmphs-ee	259	internal://	OutTimedOutInterests	0	0	0	0
9.5	rtr-mmphs-ee	-1	all	SatisfiedInterests	8.38861e-13	0	0	0
9.5	rtr-mmphs-ee	-1	all	TimedOutInterests	20.7858	0	11	0
9.5	rtr-mmphs-computer	1	internal://	InInterests	0	0	0	0
9.5	rtr-mmphs-computer	1	internal://	OutInterests	0	0	0	0
9.5	rtr-mmphs-computer	1	internal://	InData	0	0	0	0
9.5	rtr-mmphs-computer	1	internal://	OutData	0	0	0	0
9.5	rtr-mmphs-computer	1	internal://	InNacks	0	0	0	0
9.5	rtr-mmphs-computer	1	internal://	OutNacks	0	0	0	0
9.5	rtr-mmphs-computer	1	internal://	InSatisfiedInterests	0	0	0	0
9.5	rtr-mmphs-computer	1	internal://	InTimedOutInterests	0	0	0	0
9.5	rtr-mmphs-computer	1	internal://	OutSatisfiedInterests	8.38861e-13	0	0	0
9.5	rtr-mmphs-computer	1	internal://	OutTimedOutInterests	0	0	0	0
9.5	rtr-mmphs-computer	259	internal://	InInterests	0	0	0	0
9.5	rtr-mmphs-computer	259	internal://	OutInterests	0	0	0	0
9.5	rtr-mmphs-computer	259	internal://	InData	0	0	0	0
9.5	rtr-mmphs-computer	259	internal://	OutData	0	0	0	0
9.5	rtr-mmphs-computer	259	internal://	InNacks	0	0	0	0
9.5	rtr-mmphs-computer	259	internal://	OutNacks	0	0	0	0
9.5	rtr-mmphs-computer	259	internal://	InSatisfiedInterests	8.38861e-13	0	0	0
9.5	rtr-mmphs-computer	259	internal://	InTimedOutInterests	0	0	0	0
9.5	rtr-mmphs-computer	259	internal://	OutSatisfiedInterests	0	0	0	0
9.5	rtr-mmphs-computer	259	internal://	OutTimedOutInterests	0	0	0	0
9.5	rtr-mmphs-computer	-1	all	SatisfiedInterests	8.38861e-13	0	0	0
9.5	rtr-mmphs-computer	-1	all	TimedOutInterests	0	0	0	0
9.5	mmphs-ee	1	internal://	InInterests	0	0	0	0
9.5	mmphs-ee	1	internal://	OutInterests	0	0	0	0
9.5	mmphs-ee	1	internal://	InData	0	0	0	0
9.5	mmphs-ee	1	internal://	OutData	0	0	0	0
9.5	mmphs-ee	1	internal://	InNacks	0	0	0	0
9.5	mmphs-ee	1	internal://	OutNacks	0	0	0	0
9.5	mmphs-ee	1	internal://	InSatisfiedInterests	0	0	0	0
9.5	mmphs-ee	1	internal://	InTimedOutInterests	0	0	0	0
9.5	mmphs-ee	1	internal://	OutSatisfiedInterests	8.38861e-13	0	0	0
9.5	mmphs-ee	1	internal://	OutTimedOutInterests	0	0	0	0
9.5	mmphs-ee	256	netdev://[00:00:00:00:00:36]	InInterests	0	0	0	0
9.5	mmphs-ee	256	netdev://[00:00:00:00:00:36]	OutInterests	23.6154	1.03779	12	0.527344
9.5	mmphs-ee	256	netdev://[00:00:00:00:00:36]	InData	0	0	0	0
9.5	mmphs-ee	256	netdev://[00:00:00:00:00:36]	OutData	0	0	0	0
9.5	mmphs-ee	256	netdev://[00:00:00:00:00:36]	InNacks	24.4904	1.07624	12	0.527344
9.5	mmphs-ee	256	netdev://[00:00:00:00:00:36]	OutNacks	0	0	0	0
9.5	mmphs-ee	256	netdev://[00:00:00:00:00:36]	InSatisfiedInterests	0	0	0	0
9.5	mmphs-ee	256	netdev://[00:00:00:00:00:36]	InTimedOutInterests	0	0	0	0
9.5	mmphs-ee	256	netdev://[00:00:00:00:00:36]	OutSatisfiedInterests	0	0	0	0
9.5	mmphs-ee	256	netdev://[00:00:00:00:00:36]	OutTimedOutInterests	22.3854	0	12	0
9.5	mmphs-ee	257	internal://	InInterests	0	0	0	0
9.5	mmphs-ee	257	internal://	OutInterests	0	0	0	0
9.5	mmphs-ee	257	internal://	InData	0	0	0	0
9.5	mmphs-ee	257	internal://	OutData	0	0	0	0
9.5	mmphs-ee	257	internal://	InNacks	0	0	0	0
9.5	mmphs-ee	257	internal://	OutNacks	0	0	0	0
9.5	mmphs-ee	257	internal://	InSatisfiedInterests	8.38861e-13	0	0	0
9.5	mmphs-ee	257	internal://	InTimedOutInterests	0	0	0	0
9.5	mmphs-ee	257	internal://	OutSatisfiedInterests	0	0	0	0
9.5	mmphs-ee	257	internal://	OutTimedOutInterests	0	0	0	0
9.5	mmphs-ee	258	appFace://	InInterests	23.6154	1.03779	12	0.527344
9.5	mmphs-ee	258	appFace://	OutInterests	0	0	0	0
9.5	mmphs-ee	258	appFace://	InData	0	0	0	0
9.5	mmphs-ee	258	appFace://	OutData	0	0	0	0
9.5	mmphs-ee	258	appFace://	InNacks	0	0	0	0
9.5	mmphs-ee	258	appFace://	OutNacks	24.4904	1.07624	12	0.527344
9.5	mmphs-ee	258	appFace://	InSatisfiedInterests	0	0	0	0
9.5	mmphs-ee	258	appFace://	InTimedOutInterests	0	0	0	0
9.5	mmphs-ee	258	appFace://	OutSatisfiedInterests	0	0	0	0
9.5	mmphs-ee	258	appFace://	OutTimedOutInterests	0	0	0	0
9.5	mmphs-ee	-1	all	SatisfiedInterests	1.25829e-12	0	0	0
9.5	mmphs-ee	-1	all	TimedOutInterests	22.3854	0	12	0
9.5	mmphs-computer-bob00	1	internal://	InInterests	0	0	0	0
9.5	mmphs-computer-bob00	1	internal://	OutInterests	0	0	0	0
9.5	mmphs-computer-bob00	1	internal://	InData	0	0	0	0
9.5	mmphs-computer-bob00	1	internal://	OutData	0	0	0	0
9.5	mmphs-computer-bob00	1	internal://	InNacks	0	0	0	0
9.5	mmphs-computer-bob00	1	internal://	OutNacks	0	0	0	0
9.5	mmphs-computer-bob00	1	internal://	InSatisfiedInterests	0	0	0	0
9.5	mmphs-computer-bob00	1	internal://	InTimedOutInterests	0	0	0	0
9.5	mmphs-computer-bob00	1	internal://	OutSatisfiedInterests	8.38861e-13	0	0	0
9.5	mmphs-computer-bob00	1	internal://	OutTimedOutInterests	0	0	0	0
9.5	mmphs-computer-bob00	257	internal://	InInterests	0	0	0	0
9.5	mmphs-computer-bob00	257	internal://	OutInterests	0	0	0	0
9.5	mmphs-computer-bob00	257	internal://	InData	0	0	0	0
9.5	mmphs-computer-bob00	257	internal://	OutData	0	0	0	0
9.5	mmphs-computer-bob00	257	internal://	InNacks	0	0	0	0
9.5	mmphs-computer-bob00	257	internal://	OutNacks	0	0	0	0
9.5	mmphs-computer-bob00	257	internal://	InSatisfiedInterests	8.38861e-13	0	0	0
9.5	mmphs-computer-bob00	257	internal://	InTimedOutInterests	0	0	0	0
9.5	mmphs-computer-bob00	257	internal://	OutSatisfiedInterests	0	0	0	0
9.5	mmphs-computer-bob00	257	internal://	OutTimedOutInterests	0	0	0	0
9.5	mmphs-computer-bob00	-1	all	SatisfiedInterests	8.38861e-13	0	0	0
9.5	mmphs-computer-bob00	-1	all	TimedOutInterests	0	0	0	0
10	rtr-az-1	1	internal://	InInterests	0	0	0	0
10	rtr-az-1	1	internal://	OutInterests	0	0	0	0
10	rtr-az-1	1	internal://	InData	0	0	0	0
10	rtr-az-1	1	internal://	OutData	0	0	0	0
10	rtr-az-1	1	internal://	InNacks	0	0	0	0
10	rtr-az-1	1	internal://	OutNacks	0	0	0	0
10	rtr-az-1	1	internal://	InSatisfiedInterests	0	0	0	0
10	rtr-az-1	1	internal://	InTimedOutInterests	0	0	0	0
10	rtr-az-1	1	internal://	OutSatisfiedInterests	1.67772e-13	0	0	0
10	rtr-az-1	1	internal://	OutTimedOutInterests	0	0	0	0
10	rtr-az-1	256	netdev://[00:00:00:00:00:01]	InInterests	0	0	0	0
10	rtr-az-1	256	netdev://[00:00:00:00:00:01]	OutInterests	34.5506	1.51834	17	0.74707
10	rtr-az-1	256	netdev://[00:00:00:00:00:01]	InData	0	0	0	0
10	rtr-az-1	256	netdev://[00:00:00:00:00:01]	OutData	0	0	0	0
10	rtr-az-1	256	netdev://[00:00:00:00:00:01]	InNacks	35.8567	1.57574	18	0.791016
10	rtr-az-1	256	netdev://[00:00:00:00:00:01]	OutNacks	0	0	0	0
10	rtr-az-1	256	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	0	0	0	0
10	rtr-az-1	256	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
10	rtr-az-1	256	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	0	0	0	0
10	rtr-az-1	256	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	13.0387	0	6	0
10	rtr-az-1	258	netdev://[00:00:00:00:00:05]	InInterests	16.2015	0.711982	8	0.351562
10	rtr-az-1	258	netdev://[00:00:00:00:00:05]	OutInterests	0	0	0	0
10	rtr-az-1	258	netdev://[00:00:00:00:00:05]	InData	0	0	0	0
10	rtr-az-1	258	netdev://[00:00:00:00:00:05]	OutData	0	0	0	0
10	rtr-az-1	258	netdev://[00:00:00:00:00:05]	InNacks	0	0	0	0
10	rtr-az-1	258	netdev://[00:00:00:00:00:05]	OutNacks	15.8979	0.69864	8	0.351562
10	rtr-az-1	258	netdev://[00:00:00:00:00:05]	InSatisfiedInterests	0	0	0	0
10	rtr-az-1	258	netdev://[00:00:00:00:00:05]	InTimedOutInterests	0	0	0	0
10	rtr-az-1	258	netdev://[00:00:00:00:00:05]	OutSatisfiedInterests	0	0	0	0
10	rtr-az-1	258	netdev://[00:00:00:00:00:05]	OutTimedOutInterests	0	0	0	0
10	rtr-az-1	259	netdev://[00:00:00:00:00:07]	InInterests	18.3491	0.806355	9	0.395508
10	rtr-az-1	259	netdev://[00:00:00:00:00:07]	OutInterests	0	0	0	0
10	rtr-az-1	259	netdev://[00:00:00:00:00:07]	InData	0	0	0	0
10	rtr-az-1	259	netdev://[00:00:00:00:00:07]	OutData	0	0	0	0
10	rtr-az-1	259	netdev://[00:00:00:00:00:07]	InNacks	0	0	0	0
10	rtr-az-1	259	netdev://[00:00:00:00:00:07]	OutNacks	19.9588	0.877096	10	0.439453
10	rtr-az-1	259	netdev://[00:00:00:00:00:07]	InSatisfiedInterests	0	0	0	0
10	rtr-az-1	259	netdev://[00:00:00:00:00:07]	InTimedOutInterests	0	0	0	0
10	rtr-az-1	259	netdev://[00:00:00:00:00:07]	OutSatisfiedInterests	0	0	0	0
10	rtr-az-1	259	netdev://[00:00:00:00:00:07]	OutTimedOutInterests	0	0	0	0
10	rtr-az-1	260	internal://	InInterests	0	0	0	0
10	rtr-az-1	260	internal://	OutInterests	0	0	0	0
10	rtr-az-1	260	internal://	InData	0	0	0	0
10	rtr-az-1	260	internal://	OutData	0	0	0	0
10	rtr-az-1	260	internal://	InNacks	0	0	0	0
10	rtr-az-1	260	internal://	OutNacks	0	0	0	0
10	rtr-az-1	260	internal://	InSatisfiedInterests	1.67772e-13	0	0	0
10	rtr-az-1	260	internal://	InTimedOutInterests	0	0	0	0
10	rtr-az-1	260	internal://	OutSatisfiedInterests	0	0	0	0
10	rtr-az-1	260	internal://	OutTimedOutInterests	0	0	0	0
10	rtr-az-1	-1	all	SatisfiedInterests	1.67772e-13	0	0	0
10	rtr-az-1	-1	all	TimedOutInterests	13.0387	0	6	0
10	rtr-az-math	1	internal://	InInterests	0	0	0	0
10	rtr-az-math	1	internal://	OutInterests	0	0	0	0
10	rtr-az-math	1	internal://	InData	0	0	0	0
10	rtr-az-math	1	internal://	OutData	0	0	0	0
10	rtr-az-math	1	internal://	InNacks	0	0	0	0
10	rtr-az-math	1	internal://	OutNacks	0	0	0	0
10	rtr-az-math	1	internal://	InSatisfiedInterests	0	0	0	0
10	rtr-az-math	1	internal://	InTimedOutInterests	0	0	0	0
10	rtr-az-math	1	internal://	OutSatisfiedInterests	1.67772e-13	0	0	0
10	rtr-az-math	1	internal://	OutTimedOutInterests	0	0	0	0
10	rtr-az-math	256	netdev://[00:00:00:00:00:06]	InInterests	0	0	0	0
10	rtr-az-math	256	netdev://[00:00:00:00:00:06]	OutInterests	16.2015	0.711979	8	0.351562
10	rtr-az-math	256	netdev://[00:00:00:00:00:06]	InData	0	0	0	0
10	rtr-az-math	256	netdev://[00:00:00:00:00:06]	OutData	0	0	0	0
10	rtr-az-math	256	netdev://[00:00:00:00:00:06]	InNacks	15.9594	0.701341	8	0.351562
10	rtr-az-math	256	netdev://[00:00:00:00:00:06]	OutNacks	0	0	0	0
10	rtr-az-math	256	netdev://[00:00:00:00:00:06]	InSatisfiedInterests	0	0	0	0
10	rtr-az-math	256	netdev://[00:00:00:00:00:06]	InTimedOutInterests	0	0	0	0
10	rtr-az-math	256	netdev://[00:00:00:00:00:06]	OutSatisfiedInterests	0	0	0	0
10	rtr-az-math	256	netdev://[00:00:00:00:00:06]	OutTimedOutInterests	13.0367	0	6	0
10	rtr-az-math	257	netdev://[00:00:00:00:00:09]	InInterests	16.2015	0.711979	8	0.351562
10	rtr-az-math	257	netdev://[00:00:00:00:00:09]	OutInterests	0	0	0	0
10	rtr-az-math	257	netdev://[00:00:00:00:00:09]	InData	0	0	0	0
10	rtr-az-math	257	netdev://[00:00:00:00:00:09]	OutData	0	0	0	0
10	rtr-az-math	257	netdev://[00:00:00:00:00:09]	InNacks	0	0	0	0
10	rtr-az-math	257	netdev://[00:00:00:00:00:09]	OutNacks	15.9594	0.701341	8	0.351562
10	rtr-az-math	257	netdev://[00:00:00:00:00:09]	InSatisfiedInterests	0	0	0	0
10	rtr-az-math	257	netdev://[00:00:00:00:00:09]	InTimedOutInterests	0	0	0	0
10	rtr-az-math	257	netdev://[00:00:00:00:00:09]	OutSatisfiedInterests	0	0	0	0
10	rtr-az-math	257	netdev://[00:00:00:00:00:09]	OutTimedOutInterests	0	0	0	0
10	rtr-az-math	259	internal://	InInterests	0	0	0	0
10	rtr-az-math	259	internal://	OutInterests	0	0	0	0
10	rtr-az-math	259	internal://	InData	0	0	0	0
10	rtr-az-math	259	internal://	OutData	0	0	0	0
10	rtr-az-math	259	internal://	InNacks	0	0	0	0
10	rtr-az-math	259	internal://	OutNacks	0	0	0	0
10	rtr-az-math	259	internal://	InSatisfiedInterests	1.67772e-13	0	0	0
10	rtr-az-math	259	internal://	InTimedOutInterests	0	0	0	0
10	rtr-az-math	259	internal://	OutSatisfiedInterests	0	0	0	0
10	rtr-az-math	259	internal://	OutTimedOutInterests	0	0	0	0
10	rtr-az-math	-1	all	SatisfiedInterests	1.67772e-13	0	0	0
10	rtr-az-math	-1	all	TimedOutInterests	13.0367	0	6	0
10	rtr-az-cs	1	internal://	InInterests	0	0	0	0
10	rtr-az-cs	1	internal://	OutInterests	0	0	0	0
10	rtr-az-cs	1	internal://	InData	0	0	0	0
10	rtr-az-cs	1	internal://	OutData	0	0	0	0
10	rtr-az-cs	1	internal://	InNacks	0	0	0	0
10	rtr-az-cs	1	internal://	OutNacks	0	0	0	0
10	rtr-az-cs	1	internal://	InSatisfiedInterests	0	0	0	0
10	rtr-az-cs	1	internal://	InTimedOutInterests	0	0	0	0
10	rtr-az-cs	1	internal://	OutSatisfiedInterests	1.67772e-13	0	0	0
10	rtr-az-cs	1	internal://	OutTimedOutInterests	0	0	0	0
10	rtr-az-cs	256	netdev://[00:00:00:00:00:08]	InInterests	0	0	0	0
10	rtr-az-cs	256	netdev://[00:00:00:00:00:08]	OutInterests	19.6417	0.860035	10	0.4375
10	rtr-az-cs	256	netdev://[00:00:00:00:00:08]	InData	0	0	0	0
10	rtr-az-cs	256	netdev://[00:00:00:00:00:08]	OutData	0	0	0	0
10	rtr-az-cs	256	netdev://[00:00:00:00:00:08]	InNacks	19.9588	0.877096	10	0.439453
10	rtr-az-cs	256	netdev://[00:00:00:00:00:08]	OutNacks	0	0	0	0
10	rtr-az-cs	256	netdev://[00:00:00:00:00:08]	InSatisfiedInterests	0	0	0	0
10	rtr-az-cs	256	netdev://[00:00:00:00:00:08]	InTimedOutInterests	0	0	0	0
10	rtr-az-cs	256	netdev://[00:00:00:00:00:08]	OutSatisfiedInterests	0	0	0	0
10	rtr-az-cs	256	netdev://[00:00:00:00:00:08]	OutTimedOutInterests	19.0422	0	9	0
10	rtr-az-cs	258	netdev://[00:00:00:00:00:0d]	InInterests	19.6417	0.860035	10	0.4375
10	rtr-az-cs	258	netdev://[00:00:00:00:00:0d]	OutInterests	0	0	0	0
10	rtr-az-cs	258	netdev://[00:00:00:00:00:0d]	InData	0	0	0	0
10	rtr-az-cs	258	netdev://[00:00:00:00:00:0d]	OutData	0	0	0	0
10	rtr-az-cs	258	netdev://[00:00:00:00:00:0d]	InNacks	0	0	0	0
10	rtr-az-cs	258	netdev://[00:00:00:00:00:0d]	OutNacks	19.9588	0.877096	10	0.439453
10	rtr-az-cs	258	netdev://[00:00:00:00:00:0d]	InSatisfiedInterests	0	0	0	0
10	rtr-az-cs	258	netdev://[00:00:00:00:00:0d]	InTimedOutInterests	0	0	0	0
10	rtr-az-cs	258	netdev://[00:00:00:00:00:0d]	OutSatisfiedInterests	0	0	0	0
10	rtr-az-cs	258	netdev://[00:00:00:00:00:0d]	OutTimedOutInterests	0	0	0	0
10	rtr-az-cs	259	internal://	InInterests	0	0	0	0
10	rtr-az-cs	259	internal://	OutInterests	0	0	0	0
10	rtr-az-cs	259	internal://	InData	0	0	0	0
10	rtr-az-cs	259	internal://	OutData	0	0	0	0
10	rtr-az-cs	259	internal://	InNacks	0	0	0	0
10	rtr-az-cs	259	internal://	OutNacks	0	0	0	0
10	rtr-az-cs	259	internal://	InSatisfiedInterests	1.67772e-13	0	0	0
10	rtr-az-cs	259	internal://	InTimedOutInterests	0	0	0	0
10	rtr-az-cs	259	internal://	OutSatisfiedInterests	0	0	0	0
10	rtr-az-cs	259	internal://	OutTimedOutInterests	0	0	0	0
10	rtr-az-cs	-1	all	SatisfiedInterests	1.67772e-13	0	0	0
10	rtr-az-cs	-1	all	TimedOutInterests	19.0422	0	9	0
10	az-math	1	internal://	InInterests	0	0	0	0
10	az-math	1	internal://	OutInterests	0	0	0	0
10	az-math	1	internal://	InData	0	0	0	0
10	az-math	1	internal://	OutData	0	0	0	0
10	az-math	1	internal://	InNacks	0	0	0	0
10	az-math	1	internal://	OutNacks	0	0	0	0
10	az-math	1	internal://	InSatisfiedInterests	0	0	0	0
10	az-math	1	internal://	InTimedOutInterests	0	0	0	0
10	az-math	1	internal://	OutSatisfiedInterests	1.67772e-13	0	0	0
10	az-math	1	internal://	OutTimedOutInterests	0	0	0	0
10	az-math	256	netdev://[00:00:00:00:00:0a]	InInterests	0	0	0	0
10	az-math	256	netdev://[00:00:00:00:00:0a]	OutInterests	16.2015	0.711979	8	0.351562
10	az-math	256	netdev://[00:00:00:00:00:0a]	InData	0	0	0	0
10	az-math	256	netdev://[00:00:00:00:00:0a]	OutData	0	0	0	0
10	az-math	256	netdev://[00:00:00:00:00:0a]	InNacks	15.9598	0.701359	8	0.351562
10	az-math	256	netdev://[00:00:00:00:00:0a]	OutNacks	0	0	0	0
10	az-math	256	netdev://[00:00:00:00:00:0a]	InSatisfiedInterests	0	0	0	0
10	az-math	256	netdev://[00:00:00:00:00:0a]	InTimedOutInterests	0	0	0	0
10	az-math	256	netdev://[00:00:00:00:00:0a]	OutSatisfiedInterests	0	0	0	0
10	az-math	256	netdev://[00:00:00:00:00:0a]	OutTimedOutInterests	13.0367	0	6	0
10	az-math	257	internal://	InInterests	0	0	0	0
10	az-math	257	internal://	OutInterests	0	0	0	0
10	az-math	257	internal://	InData	0	0	0	0
10	az-math	257	internal://	OutData	0	0	0	0
10	az-math	257	internal://	InNacks	0	0	0	0
10	az-math	257	internal://	OutNacks	0	0	0	0
10	az-math	257	internal://	InSatisfiedInterests	1.67772e-13	0	0	0
10	az-math	257	internal://	InTimedOutInterests	0	0	0	0
10	az-math	257	internal://	OutSatisfiedInterests	0	0	0	0
10	az-math	257	internal://	OutTimedOutInterests	0	0	0	0
