Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
9.5	as2-math-a0	258	appFace://	OutInterests	0	0	0	0
9.5	as2-math-a0	258	appFace://	InData	0	0	0	0
9.5	as2-math-a0	258	appFace://	OutData	13.8382	18.3923	7	9.30371
9.5	as2-math-a0	258	appFace://	InNacks	0	0	0	0
9.5	as2-math-a0	258	appFace://	OutNacks	0	0	0	0
9.5	as2-math-a0	258	appFace://	InSatisfiedInterests	13.8382	0	7	0
9.5	as2-math-a0	258	appFace://	InTimedOutInterests	0.0179456	0	0	0
9.5	as2-math-a0	258	appFace://	OutSatisfiedInterests	0	0	0	0
9.5	as2-math-a0	258	appFace://	OutTimedOutInterests	0	0	0	0
9.5	as2-math-a0	-1	all	SatisfiedInterests	13.8382	0	7	0
9.5	as2-math-a0	-1	all	TimedOutInterests	0.0179456	0	0	0
9.5	as2-cs-a0	1	internal://	InInterests	0	0	0	0
9.5	as2-cs-a0	1	internal://	OutInterests	0	0	0	0
9.5	as2-cs-a0	1	internal://	InData	0	0	0	0
9.5	as2-cs-a0	1	internal://	OutData	0	0	0	0
9.5	as2-cs-a0	1	internal://	InNacks	0	0	0	0
9.5	as2-cs-a0	1	internal://	OutNacks	0	0	0	0
9.5	as2-cs-a0	1	internal://	InSatisfiedInterests	0	0	0	0
9.5	as2-cs-a0	1	internal://	InTimedOutInterests	0	0	0	0
9.5	as2-cs-a0	1	internal://	OutSatisfiedInterests	8.38861e-13	0	0	0
9.5	as2-cs-a0	1	internal://	OutTimedOutInterests	0	0	0	0
9.5	as2-cs-a0	256	netdev://[00:00:00:00:00:2e]	InInterests	0	0	0	0
9.5	as2-cs-a0	256	netdev://[00:00:00:00:00:2e]	OutInterests	18.1572	0.709267	9	0.351562
9.5	as2-cs-a0	256	netdev://[00:00:00:00:00:2e]	InData	20.4264	27.1487	10	13.291
9.5	as2-cs-a0	256	netdev://[00:00:00:00:00:2e]	OutData	0	0	0	0
9.5	as2-cs-a0	256	netdev://[00:00:00:00:00:2e]	InNacks	0	0	0	0
9.5	as2-cs-a0	256	netdev://[00:00:00:00:00:2e]	OutNacks	0	0	0	0
9.5	as2-cs-a0	256	netdev://[00:00:00:00:00:2e]	InSatisfiedInterests	0	0	0	0
9.5	as2-cs-a0	256	netdev://[00:00:00:00:00:2e]	InTimedOutInterests	0	0	0	0
9.5	as2-cs-a0	256	netdev://[00:00:00:00:00:2e]	OutSatisfiedInterests	20.4264	0	10	0
9.5	as2-cs-a0	256	netdev://[00:00:00:00:00:2e]	OutTimedOutInterests	0.00512001	0	0	0
9.5	as2-cs-a0	257	internal://	InInterests	0	0	0	0
9.5	as2-cs-a0	257	internal://	OutInterests	0	0	0	0
9.5	as2-cs-a0	257	internal://	InData	0	0	0	0
9.5	as2-cs-a0	257	internal://	OutData	0	0	0	0
9.5	as2-cs-a0	257	internal://	InNacks	0	0	0	0
9.5	as2-cs-a0	257	internal://	OutNacks	0	0	0	0
9.5	as2-cs-a0	257	internal://	InSatisfiedInterests	8.38861e-13	0	0	0
9.5	as2-cs-a0	257	internal://	InTimedOutInterests	0	0	0	0
9.5	as2-cs-a0	257	internal://	OutSatisfiedInterests	0	0	0	0
9.5	as2-cs-a0	257	internal://	OutTimedOutInterests	0	0	0	0
9.5	as2-cs-a0	258	appFace://	InInterests	18.1572	0.709267	9	0.351562
9.5	as2-cs-a0	258	appFace://	OutInterests	0	0	0	0
9.5	as2-cs-a0	258	appFace://	InData	0	0	0	0
9.5	as2-cs-a0	258	appFace://	OutData	20.4264	27.1487	10	13.291
9.5	as2-cs-a0	258	appFace://	InNacks	0	0	0	0
9.5	as2-cs-a0	258	appFace://	OutNacks	0	0	0	0
9.5	as2-cs-a0	258	appFace://	InSatisfiedInterests	20.4264	0	10	0
9.5	as2-cs-a0	258	appFace://	InTimedOutInterests	0.00512001	0	0	0
9.5	as2-cs-a0	258	appFace://	OutSatisfiedInterests	0	0	0	0
9.5	as2-cs-a0	258	appFace://	OutTimedOutInterests	0	0	0	0
9.5	as2-cs-a0	-1	all	SatisfiedInterests	20.4264	0	10	0
9.5	as2-cs-a0	-1	all	TimedOutInterests	0.00512001	0	0	0
9.5	as3-cs-a0	1	internal://	InInterests	0	0	0	0
9.5	as3-cs-a0	1	internal://	OutInterests	0	0	0	0
9.5	as3-cs-a0	1	internal://	InData	0	0	0	0
9.5	as3-cs-a0	1	internal://	OutData	0	0	0	0
9.5	as3-cs-a0	1	internal://	InNacks	0	0	0	0
9.5	as3-cs-a0	1	internal://	OutNacks	0	0	0	0
9.5	as3-cs-a0	1	internal://	InSatisfiedInterests	0	0	0	0
9.5	as3-cs-a0	1	internal://	InTimedOutInterests	0	0	0	0
9.5	as3-cs-a0	1	internal://	OutSatisfiedInterests	8.38861e-13	0	0	0
9.5	as3-cs-a0	1	internal://	OutTimedOutInterests	0	0	0	0
9.5	as3-cs-a0	256	netdev://[00:00:00:00:00:34]	InInterests	0	0	0	0
9.5	as3-cs-a0	256	netdev://[00:00:00:00:00:34]	OutInterests	15.4907	0.605104	7	0.273438
9.5	as3-cs-a0	256	netdev://[00:00:00:00:00:34]	InData	19.0315	25.2948	10	13.291
9.5	as3-cs-a0	256	netdev://[00:00:00:00:00:34]	OutData	0	0	0	0
9.5	as3-cs-a0	256	netdev://[00:00:00:00:00:34]	InNacks	0	0	0	0
9.5	as3-cs-a0	256	netdev://[00:00:00:00:00:34]	OutNacks	0	0	0	0
9.5	as3-cs-a0	256	netdev://[00:00:00:00:00:34]	InSatisfiedInterests	0	0	0	0
9.5	as3-cs-a0	256	netdev://[00:00:00:00:00:34]	InTimedOutInterests	0	0	0	0
9.5	as3-cs-a0	256	netdev://[00:00:00:00:00:34]	OutSatisfiedInterests	19.0315	0	10	0
9.5	as3-cs-a0	256	netdev://[00:00:00:00:00:34]	OutTimedOutInterests	8.52838	0	5	0
9.5	as3-cs-a0	257	internal://	InInterests	0	0	0	0
9.5	as3-cs-a0	257	internal://	OutInterests	0	0	0	0
9.5	as3-cs-a0	257	internal://	InData	0	0	0	0
9.5	as3-cs-a0	257	internal://	OutData	0	0	0	0
9.5	as3-cs-a0	257	internal://	InNacks	0	0	0	0
9.5	as3-cs-a0	257	internal://	OutNacks	0	0	0	0
9.5	as3-cs-a0	257	internal://	InSatisfiedInterests	8.38861e-13	0	0	0
9.5	as3-cs-a0	257	internal://	InTimedOutInterests	0	0	0	0
9.5	as3-cs-a0	257	internal://	OutSatisfiedInterests	0	0	0	0
9.5	as3-cs-a0	257	internal://	OutTimedOutInterests	0	0	0	0
9.5	as3-cs-a0	258	appFace://	InInterests	15.4907	0.605104	7	0.273438
9.5	as3-cs-a0	258	appFace://	OutInterests	0	0	0	0
9.5	as3-cs-a0	258	appFace://	InData	0	0	0	0
9.5	as3-cs-a0	258	appFace://	OutData	19.0315	25.2948	10	13.291
9.5	as3-cs-a0	258	appFace://	InNacks	0	0	0	0
9.5	as3-cs-a0	258	appFace://	OutNacks	0	0	0	0
9.5	as3-cs-a0	258	appFace://	InSatisfiedInterests	19.0315	0	10	0
9.5	as3-cs-a0	258	appFace://	InTimedOutInterests	8.52838	0	5	0
9.5	as3-cs-a0	258	appFace://	OutSatisfiedInterests	0	0	0	0
9.5	as3-cs-a0	258	appFace://	OutTimedOutInterests	0	0	0	0
9.5	as3-cs-a0	-1	all	SatisfiedInterests	19.0315	0	10	0
9.5	as3-cs-a0	-1	all	TimedOutInterests	8.52838	0	5	0
9.5	as4-hw-a0	1	internal://	InInterests	0	0	0	0
9.5	as4-hw-a0	1	internal://	OutInterests	0	0	0	0
9.5	as4-hw-a0	1	internal://	InData	0	0	0	0
9.5	as4-hw-a0	1	internal://	OutData	0	0	0	0
9.5	as4-hw-a0	1	internal://	InNacks	0	0	0	0
9.5	as4-hw-a0	1	internal://	OutNacks	0	0	0	0
9.5	as4-hw-a0	1	internal://	InSatisfiedInterests	0	0	0	0
9.5	as4-hw-a0	1	internal://	InTimedOutInterests	0	0	0	0
9.5	as4-hw-a0	1	internal://	OutSatisfiedInterests	8.38861e-13	0	0	0
9.5	as4-hw-a0	1	internal://	OutTimedOutInterests	0	0	0	0
9.5	as4-hw-a0	256	netdev://[00:00:00:00:00:36]	InInterests	0	0	0	0
9.5	as4-hw-a0	256	netdev://[00:00:00:00:00:36]	OutInterests	16.0598	0.627335	7	0.273438
9.5	as4-hw-a0	256	netdev://[00:00:00:00:00:36]	InData	18.058	24.0009	9	11.9619
9.5	as4-hw-a0	256	netdev://[00:00:00:00:00:36]	OutData	0	0	0	0
9.5	as4-hw-a0	256	netdev://[00:00:00:00:00:36]	InNacks	0	0	0	0
9.5	as4-hw-a0	256	netdev://[00:00:00:00:00:36]	OutNacks	0	0	0	0
9.5	as4-hw-a0	256	netdev://[00:00:00:00:00:36]	InSatisfiedInterests	0	0	0	0
9.5	as4-hw-a0	256	netdev://[00:00:00:00:00:36]	InTimedOutInterests	0	0	0	0
9.5	as4-hw-a0	256	netdev://[00:00:00:00:00:36]	OutSatisfiedInterests	18.058	0	9	0
9.5	as4-hw-a0	256	netdev://[00:00:00:00:00:36]	OutTimedOutInterests	0.00256	0	0	0
9.5	as4-hw-a0	257	internal://	InInterests	0	0	0	0
9.5	as4-hw-a0	257	internal://	OutInterests	0	0	0	0
9.5	as4-hw-a0	257	internal://	InData	0	0	0	0
9.5	as4-hw-a0	257	internal://	OutData	0	0	0	0
9.5	as4-hw-a0	257	internal://	InNacks	0	0	0	0
9.5	as4-hw-a0	257	internal://	OutNacks	0	0	0	0
9.5	as4-hw-a0	257	internal://	InSatisfiedInterests	8.38861e-13	0	0	0
9.5	as4-hw-a0	257	internal://	InTimedOutInterests	0	0	0	0
9.5	as4-hw-a0	257	internal://	OutSatisfiedInterests	0	0	0	0
9.5	as4-hw-a0	257	internal://	OutTimedOutInterests	0	0	0	0
9.5	as4-hw-a0	258	appFace://	InInterests	16.0598	0.627335	7	0.273438
9.5	as4-hw-a0	258	appFace://	OutInterests	0	0	0	0
9.5	as4-hw-a0	258	appFace://	InData	0	0	0	0
9.5	as4-hw-a0	258	appFace://	OutData	18.058	24.0009	9	11.9619
9.5	as4-hw-a0	258	appFace://	InNacks	0	0	0	0
9.5	as4-hw-a0	258	appFace://	OutNacks	0	0	0	0
9.5	as4-hw-a0	258	appFace://	InSatisfiedInterests	18.058	0	9	0
9.5	as4-hw-a0	258	appFace://	InTimedOutInterests	0.00256	0	0	0
9.5	as4-hw-a0	258	appFace://	OutSatisfiedInterests	0	0	0	0
9.5	as4-hw-a0	258	appFace://	OutTimedOutInterests	0	0	0	0
9.5	as4-hw-a0	-1	all	SatisfiedInterests	18.058	0	9	0
9.5	as4-hw-a0	-1	all	TimedOutInterests	0.00256	0	0	0
9.5	as4-sm-a0	1	internal://	InInterests	0	0	0	0
9.5	as4-sm-a0	1	internal://	OutInterests	0	0	0	0
9.5	as4-sm-a0	1	internal://	InData	0	0	0	0
9.5	as4-sm-a0	1	internal://	OutData	0	0	0	0
9.5	as4-sm-a0	1	internal://	InNacks	0	0	0	0
9.5	as4-sm-a0	1	internal://	OutNacks	0	0	0	0
9.5	as4-sm-a0	1	internal://	InSatisfiedInterests	0	0	0	0
9.5	as4-sm-a0	1	internal://	InTimedOutInterests	0	0	0	0
9.5	as4-sm-a0	1	internal://	OutSatisfiedInterests	8.38861e-13	0	0	0
9.5	as4-sm-a0	1	internal://	OutTimedOutInterests	0	0	0	0
9.5	as4-sm-a0	256	netdev://[00:00:00:00:00:38]	InInterests	0	0	0	0
9.5	as4-sm-a0	256	netdev://[00:00:00:00:00:38]	OutInterests	23.6154	0.922477	12	0.46875
9.5	as4-sm-a0	256	netdev://[00:00:00:00:00:38]	InData	23.2516	30.9038	11	14.6201
9.5	as4-sm-a0	256	netdev://[00:00:00:00:00:38]	OutData	0	0	0	0
9.5	as4-sm-a0	256	netdev://[00:00:00:00:00:38]	InNacks	0	0	0	0
9.5	as4-sm-a0	256	netdev://[00:00:00:00:00:38]	OutNacks	0	0	0	0
9.5	as4-sm-a0	256	netdev://[00:00:00:00:00:38]	InSatisfiedInterests	0	0	0	0
9.5	as4-sm-a0	256	netdev://[00:00:00:00:00:38]	InTimedOutInterests	0	0	0	0
9.5	as4-sm-a0	256	netdev://[00:00:00:00:00:38]	OutSatisfiedInterests	23.2516	0	11	0
9.5	as4-sm-a0	256	netdev://[00:00:00:00:00:38]	OutTimedOutInterests	8.192e-07	0	0	0
9.5	as4-sm-a0	257	internal://	InInterests	0	0	0	0
9.5	as4-sm-a0	257	internal://	OutInterests	0	0	0	0
9.5	as4-sm-a0	257	internal://	InData	0	0	0	0
9.5	as4-sm-a0	257	internal://	OutData	0	0	0	0
9.5	as4-sm-a0	257	internal://	InNacks	0	0	0	0
9.5	as4-sm-a0	257	internal://	OutNacks	0	0	0	0
9.5	as4-sm-a0	257	internal://	InSatisfiedInterests	8.38861e-13	0	0	0
9.5	as4-sm-a0	257	internal://	InTimedOutInterests	0	0	0	0
9.5	as4-sm-a0	257	internal://	OutSatisfiedInterests	0	0	0	0
9.5	as4-sm-a0	257	internal://	OutTimedOutInterests	0	0	0	0
9.5	as4-sm-a0	258	appFace://	InInterests	23.6154	0.922477	12	0.46875
9.5	as4-sm-a0	258	appFace://	OutInterests	0	0	0	0
9.5	as4-sm-a0	258	appFace://	InData	0	0	0	0
9.5	as4-sm-a0	258	appFace://	OutData	23.2516	30.9038	11	14.6201
9.5	as4-sm-a0	258	appFace://	InNacks	0	0	0	0
9.5	as4-sm-a0	258	appFace://	OutNacks	0	0	0	0
9.5	as4-sm-a0	258	appFace://	InSatisfiedInterests	23.2516	0	11	0
9.5	as4-sm-a0	258	appFace://	InTimedOutInterests	8.192e-07	0	0	0
9.5	as4-sm-a0	258	appFace://	OutSatisfiedInterests	0	0	0	0
9.5	as4-sm-a0	258	appFace://	OutTimedOutInterests	0	0	0	0
9.5	as4-sm-a0	-1	all	SatisfiedInterests	23.2516	0	11	0
9.5	as4-sm-a0	-1	all	TimedOutInterests	8.192e-07	0	0	0
10	as1-1	1	internal://	InInterests	0	0	0	0
10	as1-1	1	internal://	OutInterests	0	0	0	0
10	as1-1	1	internal://	InData	0	0	0	0
10	as1-1	1	internal://	OutData	0	0	0	0
10	as1-1	1	internal://	InNacks	0	0	0	0
10	as1-1	1	internal://	OutNacks	0	0	0	0
10	as1-1	1	internal://	InSatisfiedInterests	0	0	0	0
10	as1-1	1	internal://	InTimedOutInterests	0	0	0	0
10	as1-1	1	internal://	OutSatisfiedInterests	1.67772e-13	0	0	0
10	as1-1	1	internal://	OutTimedOutInterests	0	0	0	0
10	as1-1	256	netdev://[00:00:00:00:00:01]	InInterests	17.7546	0.69354	9	0.351562
10	as1-1	256	netdev://[00:00:00:00:00:01]	OutInterests	0	0	0	0
10	as1-1	256	netdev://[00:00:00:00:00:01]	InData	0	0	0	0
10	as1-1	256	netdev://[00:00:00:00:00:01]	OutData	13.165	17.4976	6	7.97461
10	as1-1	256	netdev://[00:00:00:00:00:01]	InNacks	0	0	0	0
10	as1-1	256	netdev://[00:00:00:00:00:01]	OutNacks	0	0	0	0
10	as1-1	256	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	13.165	0	6	0
10	as1-1	256	netdev://[00:00:00:00:00:01]	InTimedOutInterests	1.71592	0	0	0
10	as1-1	256	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	0	0	0	0
10	as1-1	256	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	0	0	0	0
10	as1-1	257	netdev://[00:00:00:00:00:03]	InInterests	34.8189	1.36011	17	0.664062
10	as1-1	257	netdev://[00:00:00:00:00:03]	OutInterests	0	0	0	0
10	as1-1	257	netdev://[00:00:00:00:00:03]	InData	0	0	0	0
10	as1-1	257	netdev://[00:00:00:00:00:03]	OutData	35.4918	47.1722	18	23.9238
10	as1-1	257	netdev://[00:00:00:00:00:03]	InNacks	0	0	0	0
10	as1-1	257	netdev://[00:00:00:00:00:03]	OutNacks	0	0	0	0
10	as1-1	257	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	35.4918	0	18	0
10	as1-1	257	netdev://[00:00:00:00:00:03]	InTimedOutInterests	0.00770574	0	0	0
10	as1-1	257	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	0	0	0	0
10	as1-1	257	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	0	0	0	0
10	as1-1	258	netdev://[00:00:00:00:00:05]	InInterests	38.3334	1.46615	19	0.722656
10	as1-1	258	netdev://[00:00:00:00:00:05]	OutInterests	0	0	0	0
10	as1-1	258	netdev://[00:00:00:00:00:05]	InData	0	0	0	0
10	as1-1	258	netdev://[00:00:00:00:00:05]	OutData	36.0347	47.8813	18	23.916
10	as1-1	258	netdev://[00:00:00:00:00:05]	InNacks	0	0	0	0
10	as1-1	258	netdev://[00:00:00:00:00:05]	OutNacks	0	0	0	0
10	as1-1	258	netdev://[00:00:00:00:00:05]	InSatisfiedInterests	36.0347	0	18	0
10	as1-1	258	netdev://[00:00:00:00:00:05]	InTimedOutInterests	8.192e-07	0	0	0
10	as1-1	258	netdev://[00:00:00:00:00:05]	OutSatisfiedInterests	0	0	0	0
10	as1-1	258	netdev://[00:00:00:00:00:05]	OutTimedOutInterests	0	0	0	0
10	as1-1	259	netdev://[00:00:00:00:00:0d]	InInterests	0	0	0	0
10	as1-1	259	netdev://[00:00:00:00:00:0d]	OutInterests	90.8275	3.5167	45	1.73828
10	as1-1	259	netdev://[00:00:00:00:00:0d]	InData	65.74	87.3626	33	43.8525
10	as1-1	259	netdev://[00:00:00:00:00:0d]	OutData	0	0	0	0
10	as1-1	259	netdev://[00:00:00:00:00:0d]	InNacks	0	0	0	0
10	as1-1	259	netdev://[00:00:00:00:00:0d]	OutNacks	0	0	0	0
10	as1-1	259	netdev://[00:00:00:00:00:0d]	InSatisfiedInterests	0	0	0	0
10	as1-1	259	netdev://[00:00:00:00:00:0d]	InTimedOutInterests	0	0	0	0
10	as1-1	259	netdev://[00:00:00:00:00:0d]	OutSatisfiedInterests	61.2931	0	31	0
10	as1-1	259	netdev://[00:00:00:00:00:0d]	OutTimedOutInterests	1.71592	0	0	0
10	as1-1	261	internal://	InInterests	0	0	0	0
10	as1-1	261	internal://	OutInterests	0	0	0	0
10	as1-1	261	internal://	InData	0	0	0	0
10	as1-1	261	internal://	OutData	0	0	0	0
10	as1-1	261	internal://	InNacks	0	0	0	0
10	as1-1	261	internal://	OutNacks	0	0	0	0
10	as1-1	261	internal://	InSatisfiedInterests	1.67772e-13	0	0	0
10	as1-1	261	internal://	InTimedOutInterests	0	0	0	0
10	as1-1	261	internal://	OutSatisfiedInterests	0	0	0	0
10	as1-1	261	internal://	OutTimedOutInterests	0	0	0	0
10	as1-1	-1	all	SatisfiedInterests	61.4212	0	31	0
10	as1-1	-1	all	TimedOutInterests	1.71592	0	0	0
10	as1-2	1	internal://	InInterests	0	0	0	0
10	as1-2	1	internal://	OutInterests	0	0	0	0
10	as1-2	1	internal://	InData	0	0	0	0
10	as1-2	1	internal://	OutData	0	0	0	0
10	as1-2	1	internal://	InNacks	0	0	0	0
10	as1-2	1	internal://	OutNacks	0	0	0	0
10	as1-2	1	internal://	InSatisfiedInterests	0	0	0	0
10	as1-2	1	internal://	InTimedOutInterests	0	0	0	0
10	as1-2	1	internal://	OutSatisfiedInterests	1.67772e-13	0	0	0
10	as1-2	1	internal://	OutTimedOutInterests	0	0	0	0
10	as1-2	256	netdev://[00:00:00:00:00:02]	InInterests	0	0	0	0
10	as1-2	256	netdev://[00:00:00:00:00:02]	OutInterests	17.7545	0.693537	9	0.351562
10	as1-2	256	netdev://[00:00:00:00:00:02]	InData	13.4825	17.9197	6	7.97461
10	as1-2	256	netdev://[00:00:00:00:00:02]	OutData	0	0	0	0
10	as1-2	256	netdev://[00:00:00:00:00:02]	InNacks	0	0	0	0
10	as1-2	256	netdev://[00:00:00:00:00:02]	OutNacks	0	0	0	0
10	as1-2	256	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	0	0	0	0
10	as1-2	256	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
10	as1-2	256	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	13.4825	0	6	0
10	as1-2	256	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	1.71592	0	0	0
10	as1-2	257	netdev://[00:00:00:00:00:07]	InInterests	17.7545	0.693537	9	0.351562
10	as1-2	257	netdev://[00:00:00:00:00:07]	OutInterests	0	0	0	0
10	as1-2	257	netdev://[00:00:00:00:00:07]	InData	0	0	0	0
10	as1-2	257	netdev://[00:00:00:00:00:07]	OutData	13.4825	17.9197	6	7.97461
10	as1-2	257	netdev://[00:00:00:00:00:07]	InNacks	0	0	0	0
10	as1-2	257	netdev://[00:00:00:00:00:07]	OutNacks	0	0	0	0
10	as1-2	257	netdev://[00:00:00:00:00:07]	InSatisfiedInterests	13.4825	0	6	0
10	as1-2	257	netdev://[00:00:00:00:00:07]	InTimedOutInterests	1.71592	0	0	0
10	as1-2	257	netdev://[00:00:00:00:00:07]	OutSatisfiedInterests	0	0	0	0
10	as1-2	257	netdev://[00:00:00:00:00:07]	OutTimedOutInterests	0	0	0	0
10	as1-2	259	internal://	InInterests	0	0	0	0
10	as1-2	259	internal://	OutInterests	0	0	0	0
10	as1-2	259	internal://	InData	0	0	0	0
10	as1-2	259	internal://	OutData	0	0	0	0
10	as1-2	259	internal://	InNacks	0	0	0	0
10	as1-2	259	internal://	OutNacks	0	0	0	0
10	as1-2	259	internal://	InSatisfiedInterests	1.67772e-13	0	0	0
10	as1-2	259	internal://	InTimedOutInterests	0	0	0	0
10	as1-2	259	internal://	OutSatisfiedInterests	0	0	0	0
10	as1-2	259	internal://	OutTimedOutInterests	0	0	0	0
10	as1-2	-1	all	SatisfiedInterests	13.4825	0	6	0
10	as1-2	-1	all	TimedOutInterests	1.71592	0	0	0
10	as1-cs	1	internal://	InInterests	0	0	0	0
10	as1-cs	1	internal://	OutInterests	0	0	0	0
10	as1-cs	1	internal://	InData	0	0	0	0
10	as1-cs	1	internal://	OutData	0	0	0	0
10	as1-cs	1	internal://	InNacks	0	0	0	0
10	as1-cs	1	internal://	OutNacks	0	0	0	0
10	as1-cs	1	internal://	InSatisfiedInterests	0	0	0	0
10	as1-cs	1	internal://	InTimedOutInterests	0	0	0	0
10	as1-cs	1	internal://	OutSatisfiedInterests	1.67772e-13	0	0	0
10	as1-cs	1	internal://	OutTimedOutInterests	0	0	0	0
10	as1-cs	256	netdev://[00:00:00:00:00:0e]	InInterests	92.1814	3.56958	46	1.77734
10	as1-cs	256	netdev://[00:00:00:00:00:0e]	OutInterests	0	0	0	0
10	as1-cs	256	netdev://[00:00:00:00:00:0e]	InData	0	0	0	0
10	as1-cs	256	netdev://[00:00:00:00:00:0e]	OutData	66.2528	88.0442	33	43.8525
10	as1-cs	256	netdev://[00:00:00:00:00:0e]	InNacks	0	0	0	0
10	as1-cs	256	netdev://[00:00:00:00:00:0e]	OutNacks	0	0	0	0
10	as1-cs	256	netdev://[00:00:00:00:00:0e]	InSatisfiedInterests	66.2528	0	33	0
10	as1-cs	256	netdev://[00:00:00:00:00:0e]	InTimedOutInterests	1.71889	0	0	0
10	as1-cs	256	netdev://[00:00:00:00:00:0e]	OutSatisfiedInterests	0	0	0	0
10	as1-cs	256	netdev://[00:00:00:00:00:0e]	OutTimedOutInterests	0	0	0	0
10	as1-cs	257	netdev://[00:00:00:00:00:13]	InInterests	19.7543	0.759154	10	0.382812
10	as1-cs	257	netdev://[00:00:00:00:00:13]	OutInterests	0	0	0	0
10	as1-cs	257	netdev://[00:00:00:00:00:13]	InData	0	0	0	0
10	as1-cs	257	netdev://[00:00:00:00:00:13]	OutData	19.9579	26.526	10	13.291
10	as1-cs	257	netdev://[00:00:00:00:00:13]	InNacks	0	0	0	0
10	as1-cs	257	netdev://[00:00:00:00:00:13]	OutNacks	0	0	0	0
10	as1-cs	257	netdev://[00:00:00:00:00:13]	InSatisfiedInterests	19.9579	0	10	0
10	as1-cs	257	netdev://[00:00:00:00:00:13]	InTimedOutInterests	0	0	0	0
10	as1-cs	257	netdev://[00:00:00:00:00:13]	OutSatisfiedInterests	0	0	0	0
10	as1-cs	257	netdev://[00:00:00:00:00:13]	OutTimedOutInterests	0	0	0	0
10	as1-cs	258	netdev://[00:00:00:00:00:25]	InInterests	0	0	0	0
10	as1-cs	258	netdev://[00:00:00:00:00:25]	OutInterests	126.513	4.87629	63	2.42188
10	as1-cs	258	netdev://[00:00:00:00:00:25]	InData	90.3333	120.03	45	59.79
10	as1-cs	258	netdev://[00:00:00:00:00:25]	OutData	0	0	0	0
10	as1-cs	258	netdev://[00:00:00:00:00:25]	InNacks	0	0	0	0
10	as1-cs	258	netdev://[00:00:00:00:00:25]	OutNacks	0	0	0	0
10	as1-cs	258	netdev://[00:00:00:00:00:25]	InSatisfiedInterests	0	0	0	0
10	as1-cs	258	netdev://[00:00:00:00:00:25]	InTimedOutInterests	0	0	0	0
10	as1-cs	258	netdev://[00:00:00:00:00:25]	OutSatisfiedInterests	80.2477	0	40	0
10	as1-cs	258	netdev://[00:00:00:00:00:25]	OutTimedOutInterests	1.71889	0	0	0
10	as1-cs	260	netdev://[00:00:00:00:00:29]	InInterests	15.8753	0.598254	7	0.261719
10	as1-cs	260	netdev://[00:00:00:00:00:29]	OutInterests	0	0	0	0
10	as1-cs	260	netdev://[00:00:00:00:00:29]	InData	0	0	0	0
10	as1-cs	260	netdev://[00:00:00:00:00:29]	OutData	19.2113	25.5112	9	11.9482
10	as1-cs	260	netdev://[00:00:00:00:00:29]	InNacks	0	0	0	0
10	as1-cs	260	netdev://[00:00:00:00:00:29]	OutNacks	0	0	0	0
10	as1-cs	260	netdev://[00:00:00:00:00:29]	InSatisfiedInterests	19.2113	0	9	0
10	as1-cs	260	netdev://[00:00:00:00:00:29]	InTimedOutInterests	0	0	0	0
10	as1-cs	260	netdev://[00:00:00:00:00:29]	OutSatisfiedInterests	0	0	0	0
10	as1-cs	260	netdev://[00:00:00:00:00:29]	OutTimedOutInterests	0	0	0	0
10	as1-cs	261	internal://	InInterests	0	0	0	0
10	as1-cs	261	internal://	OutInterests	0	0	0	0
10	as1-cs	261	internal://	InData	0	0	0	0
10	as1-cs	261	internal://	OutData	0	0	0	0
10	as1-cs	261	internal://	InNacks	0	0	0	0
10	as1-cs	261	internal://	OutNacks	0	0	0	0
10	as1-cs	261	internal://	InSatisfiedInterests	1.67772e-13	0	0	0
10	as1-cs	261	internal://	InTimedOutInterests	0	0	0	0
10	as1-cs	261	internal://	OutSatisfiedInterests	0	0	0	0
10	as1-cs	261	internal://	OutTimedOutInterests	0	0	0	0
10	as1-cs	-1	all	SatisfiedInterests	83.9201	0	41	0
10	as1-cs	-1	all	TimedOutInterests	1.71889	0	0	0
10	as1-math	1	internal://	InInterests	0	0	0	0
10	as1-math	1	internal://	OutInterests	0	0	0	0
10	as1-math	1	internal://	InData	0	0	0	0
10	as1-math	1	internal://	OutData	0	0	0	0
10	as1-math	1	internal://	InNacks	0	0	0	0
10	as1-math	1	internal://	OutNacks	0	0	0	0
10	as1-math	1	internal://	InSatisfiedInterests	0	0	0	0
10	as1-math	1	internal://	InTimedOutInterests	0	0	0	0
10	as1-math	1	internal://	OutSatisfiedInterests	1.67772e-13	0	0	0
10	as1-math	1	internal://	OutTimedOutInterests	0	0	0	0
10	as1-math	258	netdev://[00:00:00:00:00:14]	InInterests	0	0	0	0
10	as1-math	258	netdev://[00:00:00:00:00:14]	OutInterests	21.3437	0.818113	11	0.419922
10	as1-math	258	netdev://[00:00:00:00:00:14]	InData	21.5451	28.6357	11	14.6201
